Youzhny;Mikhail;Russie;
Tuksar;Saša;Croatie;
Gaudio;Gastón;Argentine;
Karanušić;Roko;Croatie;
Korolev;Evgeny;Russie;
Seppi;Andreas;Italie;
Carlos;Juan;Espagne;
Martín;Juan;Argentine;
Kohlschreiber;Philipp;Allemagne;
Marach;Oliver;Autriche;
Benneteau;Julien;France;
Tipsarević;Janko;Serbie-et-Monténégro;
Baghdatís;Márcos;Chypre;
Portas;Albert;Espagne;
Štěpánek;Radek;Tchéquie;
Llodra;Michaël;France;
Sanguinetti;Davide;Italie;
Bracciali;Daniele;Italie;
Martín;Alberto;Espagne;
Roddick;Andy;États-Unis;
Kindlmann;Dieter;Allemagne;
Sabău;Răzvan;Roumanie;
Rochus;Olivier;Belgique;
Faurel;Jean-Christophe;France;
Vaněk;Jiří;Tchéquie;
Mahut;Nicolas;France;
Ljubičić;Ivan;Croatie;
Berlocq;Carlos;Argentine;
Hernández;Óscar;Espagne;
Simon;Gilles;France;
Mónaco;Juan;Argentine;
Van;Melle;Pays-Bas;
Verdasco;Fernando;Espagne;
Ignacio;Juan;Argentine;
Ramírez;Rubén;Espagne;
Ascione;Thierry;France;
Rochus;Christophe;Belgique;
Johansson;Thomas;Suède;
Ferrer;David;Espagne;
García-López;Guillermo;Espagne;
Chardy;Jérémy;France;
Björkman;Jonas;Suède;
Djokovic;Novak;Serbie-et-Monténégro;
Horna;Luis;Pérou;
González;Fernando;Chili;
Safin;Marat;Russie;
Haas;Tommy;Allemagne;
Schüttler;Rainer;Allemagne;
Waske;Alexander;Allemagne;
Vicente;Fernando;Espagne;
Monfils;Gaël;France;
Murray;Andy;Royaume-Uni;
Norman;Dick;Belgique;
Massa;Edgardo;Argentine;
Blake;James;États-Unis;
Srichaphan;Paradorn;Thaïlande;
Almagro;Nicolás;Espagne;
Arthurs;Wayne;Australie;
Hewitt;Lleyton;Australie;
Hernych;Jan;Tchéquie;
Montcourt;Mathieu;France;
Daniel;Marcos;Brésil;
Hrbatý;Dominik;Slovaquie;
Roitman;Sergio;Argentine;
Karlović;Ivo;Croatie;
Patience;Olivier;France;
Mathieu;Paul-Henri;France;
Phau;Björn;Allemagne;
Serra;Florent;France;
Vik;Robin;Tchéquie;
Kim;Kevin;États-Unis;
Silva;Julio;Brésil;
Söderling;Robin;Suède;
Nadal;Rafael;Espagne;
Federer;Roger;Suisse;
Sela;Dudi;Israël;
Almagro;Nicolás;Espagne;
Kohlschreiber;Philipp;Allemagne;
Rochus;Christophe;Belgique;
Behrend;Tomas;Allemagne;
Llodra;Michaël;France;
González;Fernando;Chili;
Hrbatý;Dominik;Slovaquie;
Tipsarević;Janko;Serbie-et-Monténégro;
Armando;Hugo;États-Unis;
Vicente;Fernando;Espagne;
Vik;Robin;Tchéquie;
Kim;Kevin;États-Unis;
Martín;Alberto;Espagne;
Moyà;Carlos;Espagne;
Nalbandian;David;Argentine;
Baghdatís;Márcos;Chypre;
Berdych;Tomáš;Tchéquie;
Morrison;Jeff;États-Unis;
Hernández;Óscar;Espagne;
Gimeno-Traver;Daniel;Espagne;
Daniel;Marcos;Brésil;
Ančić;Mario;Croatie;
Ignacio;Juan;Argentine;
Schüttler;Rainer;Allemagne;
Hănescu;Victor;Roumanie;
Tabara;Michal;Tchéquie;
Horna;Luis;Pérou;
Haehnel;Jérôme;France;
Pablo;Juan;Argentine;
Henman;Tim;Royaume-Uni;
Nadal;Rafael;Espagne;
Burgsmüller;Lars;Allemagne;
Fish;Mardy;États-Unis;
Malisse;Xavier;Belgique;
Wessels;Peter;Pays-Bas;
Mello;Ricardo;Brésil;
Bracciali;Daniele;Italie;
Gasquet;Richard;France;
Grosjean;Sébastien;France;
Mónaco;Juan;Argentine;
Ascione;Thierry;France;
Sanguinetti;Davide;Italie;
Pavel;Andrei;Roumanie;
Serra;Florent;France;
Srichaphan;Paradorn;Thaïlande;
Štěpánek;Radek;Tchéquie;
Söderling;Robin;Suède;
Verdasco;Fernando;Espagne;
Hyung-taik;Lee;Corée du Sud;
Calatrava;Alex;Espagne;
Simon;Gilles;France;
Patience;Olivier;France;
Vaněk;Jiří;Tchéquie;
Ferrer;David;Espagne;
Novák;Jiří;Tchéquie;
Phau;Björn;Allemagne;
Mantilla;Félix;Espagne;
Zíb;Tomáš;Tchéquie;
Toursounov;Dmitri;Russie;
Koubek;Stefan;Autriche;
Benneteau;Julien;France;
Gaudio;Gastón;Argentine;
Coria;Guillermo;Argentine;
Carlsen;Kenneth;Danemark;
Djokovic;Novak;Serbie-et-Monténégro;
Ginepri;Robby;États-Unis;
Melzer;Jürgen;Autriche;
Arthurs;Wayne;Australie;
Müller;Gilles;Luxembourg;
Youzhny;Mikhail;Russie;
Haas;Tommy;Allemagne;
Mayer;Florian;Allemagne;
Spadea;Vincent;États-Unis;
Costa;Albert;Espagne;
García-López;Guillermo;Espagne;
Rochus;Olivier;Belgique;
Tuksar;Saša;Croatie;
Davydenko;Nikolay;Russie;
Robredo;Tommy;Espagne;
Luczak;Peter;Australie;
Norman;Dick;Belgique;
Lisnard;Jean-René;France;
Kuerten;Gustavo;Brésil;
Sánchez;David;Espagne;
Draper;Scott;Australie;
Johansson;Thomas;Suède;
Carlos;Juan;Espagne;
Beck;Karol;Slovaquie;
Santoro;Fabrice;France;
Hernych;Jan;Tchéquie;
Enqvist;Thomas;Suède;
Dlouhý;Lukáš;Tchéquie;
Sluiter;Raemon;Pays-Bas;
Safin;Marat;Russie;
Agassi;Andre;États-Unis;
Nieminen;Jarkko;Finlande;
Björkman;Jonas;Suède;
Andreev;Igor;Russie;
Clément;Arnaud;France;
Popp;Alexander;Allemagne;
Karlović;Ivo;Croatie;
Kiefer;Nicolas;Allemagne;
López;Feliciano;Espagne;
Mathieu;Paul-Henri;France;
Guccione;Chris;Australie;
Ventura;Santiago;Espagne;
Montañés;Albert;Espagne;
Sargsian;Sargis;Arménie;
Monfils;Gaël;France;
Cañas;Guillermo;Argentine;
Ljubičić;Ivan;Croatie;
Puerta;Mariano;Argentine;
Dupuis;Antony;France;
Vliegen;Kristof;Belgique;
Tenconi;Tomas;Italie;
Blake;James;États-Unis;
Wawrinka;Stanislas;Suisse;
Massú;Nicolás;Chili;
Volandri;Filippo;Italie;
Saulnier;Cyril;France;
Rusedski;Greg;Royaume-Uni;
Saretta;Flavio;Brésil;
Acasuso;José;Argentine;
Mirnyi;Max;Biélorussie;
Tsonga;Jo-Wilfried;France;
Roddick;Andy;États-Unis;
Federer;Roger;Suisse;
Vliegen;Kristof;Belgique;
Ascione;Thierry;France;
Kiefer;Nicolas;Allemagne;
Ramírez;Rubén;Espagne;
Elseneer;Gilles;Belgique;
Almagro;Nicolás;Espagne;
Kuerten;Gustavo;Brésil;
López;Feliciano;Espagne;
Lapentti;Nicolás;Équateur;
Karlović;Ivo;Croatie;
Kučera;Karol;Slovaquie;
Patience;Olivier;France;
Volandri;Filippo;Italie;
Söderling;Robin;Suède;
Hyung-taik;Lee;Corée du Sud;
Grosjean;Sébastien;France;
Kim;Kevin;États-Unis;
Starace;Potito;Italie;
Toursounov;Dmitri;Russie;
Mantilla;Félix;Espagne;
Salzenstein;Jeff;États-Unis;
Calleri;Agustín;Argentine;
Safin;Marat;Russie;
Ljubičić;Ivan;Croatie;
Arazi;Hicham;Maroc;
Koubek;Stefan;Autriche;
Sánchez;David;Espagne;
Pless;Kristian;Danemark;
Falla;Alejandro;Colombie;
Gasquet;Richard;France;
Nalbandian;David;Argentine;
Carlos;Juan;Espagne;
Haas;Tommy;Allemagne;
Vacek;Jan;Tchéquie;
Andreev;Igor;Russie;
Rochus;Olivier;Belgique;
Ferrer;David;Espagne;
Benneteau;Julien;France;
Mirnyi;Max;Biélorussie;
Björkman;Jonas;Suède;
Dent;Taylor;États-Unis;
Carlsen;Kenneth;Danemark;
Enqvist;Thomas;Suède;
Cañas;Guillermo;Argentine;
Gaudio;Gastón;Argentine;
Dupuis;Antony;France;
Novák;Jiří;Tchéquie;
Hewitt;Lleyton;Australie;
Di;Arnaud;France;
Melzer;Jürgen;Autriche;
Ferreira;Wayne;Afrique du Sud;
Hănescu;Victor;Roumanie;
Lisnard;Jean-René;France;
Boutter;Julien;France;
Verkerk;Martin;Pays-Bas;
Costa;Albert;Espagne;
Saretta;Flavio;Brésil;
Rochus;Christophe;Belgique;
López;Marc;Espagne;
Elsner;Daniel;Allemagne;
Peya;Alexander;Autriche;
Malisse;Xavier;Belgique;
Schüttler;Rainer;Allemagne;
Moyà;Carlos;Espagne;
van;John;Pays-Bas;
Vicente;Fernando;Espagne;
Gicquel;Marc;France;
Sluiter;Raemon;Pays-Bas;
Mello;Ricardo;Brésil;
Ulihrach;Bohdan;Tchéquie;
Hrbatý;Dominik;Tchéquie;
Robredo;Tommy;Espagne;
Martín;Alberto;Espagne;
García-López;G.;Espagne;
Reid;Todd;Australie;
Štěpánek;Radek;Tchéquie;
Waltschkou;Uladsimir;Biélorussie;
Tipsarević;Janko;Serbie-et-Monténégro;
Massú;Nicolás;Chili;
González;Fernando;Chili;
Mayer;Florian;Allemagne;
Arthurs;Wayne;Australie;
Escudé;Nicolas;France;
Youzhny;Mikhail;Russie;
van;Dennis;Pays-Bas;
Hernández;Óscar;Espagne;
Pavel;Andrei;Roumanie;
Zabaleta;Mariano;Argentine;
Robert;Stéphane;France;
Sargsian;Sargis;Arménie;
Ančić;Mario;Croatie;
Mónaco;Juan;Argentine;
Bogomolov;Alex;États-Unis;
Davydenko;Nikolay;Russie;
Coria;Guillermo;Argentine;
Agassi;Andre;États-Unis;
Haehnel;Jérôme;France;
Llodra;Michaël;France;
Popp;Alexander;Allemagne;
Jeanpierre;Julien;France;
Beck;Karol;Slovaquie;
Serra;Florent;France;
Spadea;Vincent;États-Unis;
Philippoussis;Mark;Australie;
Horna;Luis;Pérou;
Blanco;Galo;Espagne;
Portas;Albert;Espagne;
Burgsmüller;Lars;Allemagne;
Mahut;Nicolas;France;
Saulnier;Cyril;France;
Henman;Tim;Royaume-Uni;
Srichaphan;Paradorn;Thaïlande;
Berdych;Tomáš;Tchéquie;
Corretja;Àlex;Espagne;
Gambill;Jan-Michael;États-Unis;
Rusedski;Greg;Royaume-Uni;
Verdasco;Fernando;Espagne;
Levy;Harel;Israël;
Ignacio;Juan;Argentine;
Clément;Arnaud;France;
Santoro;Fabrice;France;
Labadze;Irakli;Géorgie;
Johansson;Joachim;Suède;
Ginepri;Robby;États-Unis;
Mutis;Olivier;France;
Martin;Todd;États-Unis;
Roddick;Andy;États-Unis;
Hewitt;Lleyton;Australie;
Vahaly;Brian;États-Unis;
Davydenko;Nikolay;Russie;
Rusedski;Greg;Royaume-Uni;
Björkman;Jonas;Suède;
Mirnyi;Max;Biélorussie;
Lapentti;Giovanni;Équateur;
Robredo;Tommy;Espagne;
Gaudio;Gastón;Argentine;
Mathieu;Paul-Henri;France;
Mutis;Olivier;France;
Golmard;Jérôme;France;
Arazi;Hicham;Maroc;
Sluiter;Raemon;Pays-Bas;
Rosset;Marc;Suisse;
Kuerten;Gustavo;Brésil;
Costa;Albert;Espagne;
Roitman;Sergio;Argentine;
Arthurs;Wayne;Australie;
Štěpánek;Radek;Tchéquie;
Gasquet;Richard;France;
Lapentti;Nicolás;Équateur;
Squillari;Franco;Argentine;
Calleri;Agustín;Argentine;
Clément;Arnaud;France;
Enqvist;Thomas;Suède;
Burgsmüller;Lars;Allemagne;
Fish;Mardy;États-Unis;
Coutelot;Nicolas;France;
Sanguinetti;Davide;Italie;
Montañés;Albert;Espagne;
Nalbandian;David;Argentine;
Carlos;Juan;Espagne;
Kratochvil;Michel;Suisse;
Norman;Magnus;Suède;
Massú;Nicolás;Chili;
Martin;Todd;États-Unis;
Acasuso;José;Argentine;
Voltchkov;Vladimir;Biélorussie;
Henman;Tim;Royaume-Uni;
Mantilla;Félix;Espagne;
Hyung-taik;Lee;Corée du Sud;
Rochus;Olivier;Belgique;
Browne;Federico;Argentine;
Waske;Alexander;Allemagne;
Vicente;Fernando;Espagne;
Voinea;Adrian;Roumanie;
Grosjean;Sébastien;France;
Schalken;Sjeng;Pays-Bas;
Draper;Scott;Australie;
Chang;Michael;États-Unis;
Santoro;Fabrice;France;
Ascione;Thierry;France;
Portas;Albert;Espagne;
Gambill;Jan-Michael;États-Unis;
González;Fernando;Chili;
Nieminen;Jarkko;Finlande;
Escudé;Nicolas;France;
Varlet;Julien;France;
Carlsen;Kenneth;Danemark;
Llodra;Michaël;France;
Hănescu;Victor;Roumanie;
Sargsian;Sargis;Arménie;
Roddick;Andy;États-Unis;
Federer;Roger;Suisse;
Horna;Luis;Pérou;
Krajan;Željko;Croatie;
Verkerk;Martin;Pays-Bas;
van;John;Pays-Bas;
Norman;Dick;Belgique;
Labadze;Irakli;Géorgie;
Spadea;Vincent;États-Unis;
Ferreira;Wayne;Afrique du Sud;
Behrend;Tomas;Allemagne;
Ferrer;David;Espagne;
Melzer;Jürgen;Autriche;
Lisnard;Jean-René;France;
Delfino;Mariano;Argentine;
Mamiit;Cecil;États-Unis;
Schüttler;Rainer;Allemagne;
Novák;Jiří;Tchécoslovaquie;
Benneteau;Julien;France;
Mahut;Nicolas;France;
López;Marc;Espagne;
Kučera;Karol;Slovaquie;
Ljubičić;Ivan;Croatie;
Dent;Taylor;États-Unis;
Blake;James;États-Unis;
Ignacio;Juan;Argentine;
Saulnier;Cyril;France;
Heuberger;Ivo;Suisse;
Galimberti;Giorgio;Italie;
Philippoussis;Mark;Australie;
Kim;Alex;États-Unis;
Volandri;Filippo;Italie;
Moyà;Carlos;Espagne;
Coria;Guillermo;Argentine;
Sá;André;Brésil;
Larkham;Todd;Australie;
Kiefer;Nicolas;Allemagne;
Savolt;Attila;Hongrie;
Vinciguerra;Andreas;Suède;
Sánchez;David;Espagne;
Youzhny;Mikhail;Russie;
El;Younès;Maroc;
Dupuis;Antony;France;
Rochus;Christophe;Belgique;
Gamonal;Hermes;Chili;
Zabaleta;Mariano;Argentine;
López;Feliciano;Espagne;
Hrbatý;Dominik;Slovaquie;
Srichaphan;Paradorn;Thaïlande;
Corretja;Àlex;Espagne;
Blanco;Galo;Espagne;
Puerta;Mariano;Argentine;
Gimelstob;Justin;États-Unis;
Saretta;Flavio;Brésil;
Martín;Alberto;Espagne;
Boutter;Julien;France;
Kafelnikov;Ievgueni;Russie;
Malisse;Xavier;Belgique;
Calatrava;Alex;Espagne;
Koubek;Stefan;Autriche;
Popp;Alexander;Allemagne;
Ríos;Marcelo;Chili;
Ančić;Mario;Croatie;
Beck;Karol;Slovaquie;
Agassi;Andre;États-Unis;
Hewitt;Lleyton;Australie;
Sá;André;Brésil;
Stoliarov;Andrei;Russie;
Björkman;Jonas;Suède;
de;Sébastien;France;
Chang;Michael;États-Unis;
Miranda;Iván;Pérou;
Schalken;Sjeng;Pays-Bas;
Moyà;Carlos;Espagne;
Delgado;Ramón;Paraguay;
Philippoussis;Mark;Australie;
Varlet;Julien;France;
Calatrava;Alex;Espagne;
Kiefer;Nicolas;Allemagne;
Kučera;Karol;Slovaquie;
Cañas;Guillermo;Argentine;
Sampras;Pete;États-Unis;
Gaudenzi;Andrea;Italie;
Luzzi;Federico;Italie;
Brasington;Jack;États-Unis;
Galimberti;Giorgio;Italie;
Davydenko;Nikolay;Russie;
Gasquet;Richard;France;
Costa;Albert;Espagne;
Escudé;Nicolas;France;
Meligeni;Fernando;Brésil;
González;Fernando;Chili;
Draper;Scott;Australie;
Knowle;Julian;Autriche;
Sanguinetti;Davide;Italie;
Heuberger;Ivo;Suisse;
Kuerten;Gustavo;Brésil;
Haas;Tommy;Allemagne;
Tabara;Michal;Tchéquie;
López;Feliciano;Espagne;
Pérez;Didac;Espagne;
Rochus;Christophe;Belgique;
Hadad;Amir;Israël;
Nieminen;Jarkko;Finlande;
Lapentti;Nicolás;Équateur;
Pavel;Andrei;Roumanie;
Lee;Martin;Royaume-Uni;
Kratochvil;Michel;Suisse;
Hrbatý;Dominik;Slovaquie;
Montañés;Albert;Espagne;
Dupuis;Antony;France;
Gambill;Jan-Michael;États-Unis;
El;Younès;Maroc;
Johansson;Thomas;Suède;
Squillari;Franco;Argentine;
Benneteau;Julien;France;
Clément;Arnaud;France;
Martin;Todd;États-Unis;
Vassallo;Martín;Argentine;
Ulihrach;Bohdan;Tchéquie;
Corretja;Àlex;Espagne;
Ljubičić;Ivan;Croatie;
Vicente;Fernando;Espagne;
Ginepri;Robby;États-Unis;
Martín;Alberto;Espagne;
Vacek;Jan;Tchéquie;
Zabaleta;Mariano;Argentine;
Behrend;Tomas;Allemagne;
Kafelnikov;Ievgueni;Russie;
Federer;Roger;Suisse;
Arazi;Hicham;Maroc;
Pless;Kristian;Danemark;
Puerta;Mariano;Argentine;
Labadze;Irakli;Géorgie;
Boutter;Julien;France;
Balcells;Joan;Espagne;
Gaudio;Gastón;Argentine;
Schüttler;Rainer;Allemagne;
Galvani;Stefano;Italie;
Sargsian;Sargis;Arménie;
Coria;Guillermo;Argentine;
Coutelot;Nicolas;France;
Koubek;Stefan;Autriche;
Lisnard;Jean-René;France;
Carlos;Juan;Espagne;
Novák;Jiří;Tchéquie;
Youzhny;Mikhail;Russie;
Knippschild;Jens;Allemagne;
Hyung-taik;Lee;Corée du Sud;
Mathieu;Paul-Henri;France;
Ferreira;Wayne;Afrique du Sud;
Norman;Magnus;Suède;
Santoro;Fabrice;France;
Robredo;Tommy;Espagne;
Levy;Harel;Israël;
Ogorodov;Oleg;Ouzbékistan;
Hipfl;Markus;Autriche;
Sánchez;David;Espagne;
Acasuso;José;Argentine;
Prodon;Éric;France;
Agassi;Andre;États-Unis;
Henman;Tim;Royaume-Uni;
Blanco;Galo;Espagne;
Popp;Alexander;Allemagne;
Malisse;Xavier;Belgique;
Ilie;Andrew;Australie;
Portas;Albert;Espagne;
Mamiit;Cecil;Philippines;
Mirnyi;Max;Biélorussie;
Ignacio;Juan;Argentine;
Voinea;Adrian;Roumanie;
Spadea;Vincent;États-Unis;
Pioline;Cédric;France;
Blake;James;États-Unis;
Burgsmüller;Lars;Allemagne;
Clavet;Francisco;Espagne;
Grosjean;Sébastien;France;
Roddick;Andy;États-Unis;
Arthurs;Wayne;Australie;
Russell;Michael;États-Unis;
Di;Arnaud;France;
Sluiter;Raemon;Pays-Bas;
Srichaphan;Paradorn;Thaïlande;
Massa;Edgardo;Argentine;
Enqvist;Thomas;Suède;
Nalbandian;David;Argentine;
Calleri;Agustín;Argentine;
Saretta;Flavio;Brésil;
Marach;Oliver;Autriche;
Rochus;Olivier;Belgique;
Savolt;Attila;Hongrie;
Llodra;Michaël;France;
Safin;Marat;Russie;
Kuerten;Gustavo;Brésil;
Coria;Guillermo;Argentine;
van;John;Pays-Bas;
Calleri;Agustín;Argentine;
Alami;Karim;Maroc;
Sanguinetti;Davide;Italie;
Black;Byron;Zimbabwe;
Levy;Harel;Israël;
Llodra;Michaël;France;
Bruguera;Sergi;Espagne;
Russell;Michael;États-Unis;
Mahut;Nicolas;France;
Malisse;Xavier;Belgique;
Massú;Nicolás;Chili;
Pless;Kristian;Danemark;
Gambill;Jan-Michael;États-Unis;
Clément;Arnaud;France;
Puerta;Mariano;Argentine;
Mantilla;Félix;Espagne;
Ulihrach;Bohdan;Tchéquie;
Robredo;Tommy;Espagne;
Sluiter;Raemon;Pays-Bas;
Voltchkov;Vladimir;Biélorussie;
Lisnard;Jean-René;France;
Hrbatý;Dominik;Slovaquie;
Gaudio;Gastón;Argentine;
Rosset;Marc;Suisse;
Rochus;Olivier;Belgique;
Martin;Todd;États-Unis;
Mamiit;Cecil;Philippines;
Luzzi;Federico;Italie;
Kafelnikov;Ievgueni;Russie;
Carlos;Juan;Espagne;
Koubek;Stefan;Autriche;
Ljubičić;Ivan;Croatie;
Ondruska;Marcos;Afrique du Sud;
Díaz;Jacobo;Espagne;
Youzhny;Mikhail;Russie;
Saulnier;Cyril;France;
González;Fernando;Chili;
Di;Arnaud;France;
Novák;Jiří;Tchéquie;
Pioline;Cédric;France;
Pavel;Andrei;Roumanie;
Gustafsson;Magnus;Suède;
Acasuso;José;Argentine;
Ilie;Andrew;Australie;
Enqvist;Thomas;Suède;
Henman;Tim;Royaume-Uni;
Behrend;Tomas;Allemagne;
Schalken;Sjeng;Pays-Bas;
Goldstein;Paul;États-Unis;
Vaněk;Jiří;Tchéquie;
Martín;Alberto;Espagne;
Cañas;Guillermo;Argentine;
Rochus;Christophe;Belgique;
Roddick;Andy;États-Unis;
Draper;Scott;Australie;
Popp;Alexander;Allemagne;
Chang;Michael;États-Unis;
Björkman;Jonas;Suède;
Davydenko;Nikolay;Russie;
Mathieu;Paul-Henri;France;
Hewitt;Lleyton;Australie;
Sampras;Pete;États-Unis;
Kauffmann;Cédric;France;
Schüttler;Rainer;Allemagne;
Blanco;Galo;Espagne;
Prinosil;David;Allemagne;
Burgsmüller;Lars;Allemagne;
El;Younès;Maroc;
Medvedev;Andreï;Ukraine;
Dupuis;Antony;France;
Escudé;Nicolas;France;
Haas;Tommy;Allemagne;
Golmard;Jérôme;France;
Thomann;Nicolas;France;
Frode;Jan;Norvège;
Tabara;Michal;Tchéquie;
Grosjean;Sébastien;France;
Squillari;Franco;Argentine;
Siemerink;Jan;Pays-Bas;
Antonio;Juan;Costa Rica;
Vinciguerra;Andreas;Suède;
Damm;Martin;Tchéquie;
Stoliarov;Andrei;Russie;
Woodruff;Chris;États-Unis;
Montañés;Albert;Espagne;
Doseděl;Sláva;Tchéquie;
Lapentti;Nicolás;Équateur;
Kratochvil;Michel;Suisse;
Meligeni;Fernando;Brésil;
Costa;Albert;Espagne;
Boutter;Julien;France;
Johansson;Thomas;Suède;
Agassi;Andre;États-Unis;
Rafter;Patrick;Australie;
Arthurs;Wayne;Australie;
Balcells;Joan;Espagne;
Kiefer;Nicolas;Allemagne;
Ferreira;Wayne;Afrique du Sud;
Ríos;Marcelo;Chili;
Pozzi;Gianluca;Italie;
Coutelot;Nicolas;France;
Galvani;Stefano;Italie;
Federer;Roger;Suisse;
Sargsian;Sargis;Arménie;
Ruud;Christian;Norvège;
Moyà;Carlos;Espagne;
López;Feliciano;Espagne;
Sánchez;David;Espagne;
Norman;Magnus;Suède;
Corretja;Àlex;Espagne;
Zabaleta;Mariano;Argentine;
Knippschild;Jens;Allemagne;
Vicente;Fernando;Espagne;
Elsner;Daniel;Allemagne;
Arazi;Hicham;Maroc;
Mirnyi;Max;Biélorussie;
Larsson;Magnus;Suède;
Portas;Albert;Espagne;
Rusedski;Greg;Royaume-Uni;
Goellner;Marc-Kevin;Allemagne;
Santoro;Fabrice;France;
Clavet;Francisco;Espagne;
Calatrava;Alex;Espagne;
Hipfl;Markus;Autriche;
Safin;Marat;Russie;
Agassi;Andre;États-Unis;
Dupuis;Antony;France;
Kučera;Karol;Slovaquie;
Serrano;Óscar;Espagne;
Vaněk;Jiří;Tchéquie;
Berasategui;Alberto;Espagne;
Squillari;Franco;Argentine;
Popp;Alexander;Allemagne;
Massú;Nicolás;Chili;
Diaz;Jacobo;Espagne;
Stoltenberg;Jason;Australie;
Novák;Jiří;Tchéquie;
Ignacio;Juan;Argentine;
Martin;Todd;États-Unis;
Lisnard;Jean-René;France;
El;Younès;Maroc;
Hewitt;Lleyton;Australie;
Tarango;Jeff;États-Unis;
Hantschk;Markus;Allemagne;
Prinosil;David;Allemagne;
Rodríguez;Martín;Argentine;
Savolt;Attila;Hongrie;
Koubek;Stefan;Autriche;
Blanco;Galo;Espagne;
Costa;Albert;Espagne;
Ivanišević;Goran;Croatie;
Moyà;Carlos;Espagne;
Gumy;Hernán;Argentine;
Gaudio;Gastón;Argentine;
Di;Arnaud;France;
Rochus;Christophe;Belgique;
Enqvist;Thomas;Suède;
Norman;Magnus;Suède;
Guardiola;Thierry;France;
Santoro;Fabrice;France;
Gustafsson;Magnus;Suède;
Schalken;Sjeng;Pays-Bas;
Sargsian;Sargis;Arménie;
Escudé;Nicolas;France;
Clément;Arnaud;France;
Tillström;Mikael;Suède;
Medvedev;Andreï;Ukraine;
Rosset;Marc;Suisse;
Black;Byron;Zimbabwe;
Mantilla;Félix;Espagne;
Calleri;Agustín;Argentine;
Björkman;Jonas;Suède;
Hrbatý;Dominik;Slovaquie;
Safin;Marat;Russie;
Bastl;George;Suisse;
Ilie;Andrew;Australie;
Raoux;Guillaume;France;
van;John;Pays-Bas;
Gaudenzi;Andrea;Italie;
Ríos;Marcelo;Chili;
Haas;Tommy;Allemagne;
Bruguera;Sergi;Espagne;
Balcells;Joan;Espagne;
Pavel;Andrei;Roumanie;
Portas;Albert;Espagne;
Pozzi;Gianluca;Italie;
Rafter;Patrick;Australie;
Sanguinetti;Davide;Italie;
Pioline;Cédric;France;
Kuerten;Gustavo;Brésil;
Vinciguerra;Andreas;Suède;
Alami;Karim;Maroc;
Charpentier;Marcelo;Argentine;
Ruud;Christian;Norvège;
Johansson;Thomas;Suède;
Chang;Michael;États-Unis;
Voinea;Adrian;Roumanie;
Ferreira;Wayne;Afrique du Sud;
Schüttler;Rainer;Allemagne;
Llodra;Michaël;France;
Coria;Guillermo;Argentine;
Ulihrach;Bohdan;Tchéquie;
Phau;Björn;Allemagne;
Boutter;Julien;France;
Lapentti;Nicolás;Équateur;
Henman;Tim;Royaume-Uni;
Spadea;Vincent;États-Unis;
Behrend;Tomas;Allemagne;
Vinck;Christian;Allemagne;
Vicente;Fernando;Espagne;
Mirnyi;Max;Biélorussie;
Srichaphan;Paradorn;Thaïlande;
Agenor;Ronald;Haïti;
Grosjean;Sébastien;France;
Fromberg;Richard;Australie;
Antonio;Juan;Costa Rica;
Browne;Federico;Argentine;
Zabaleta;Mariano;Argentine;
Levy;Harel;Israël;
Ljubičić;Ivan;Croatie;
Kafelnikov;Ievgueni;Russie;
Kiefer;Nicolas;Allemagne;
Gambill;Jan-Michael;États-Unis;
Arthurs;Wayne;Australie;
Federer;Roger;Suisse;
Stanoytchev;Orlin;Bulgarie;
Huet;Stéphane;France;
Gimelstob;Justin;États-Unis;
Kratochvil;Michel;Suisse;
Saulnier;Cyril;France;
Eschauer;Werner;Autriche;
Krajicek;Richard;Pays-Bas;
Zíb;Tomáš;Tchéquie;
Meligeni;Fernando;Brésil;
Prodon;Éric;France;
Martín;Alberto;Espagne;
Corretja;Àlex;Espagne;
Carlos;Juan;Espagne;
Golmard;Jérôme;France;
Doseděl;Sláva;Tchéquie;
Rusedski;Greg;Royaume-Uni;
Puerta;Mariano;Argentine;
Damm;Martin;Tchéquie;
Clavet;Francisco;Espagne;
Cañas;Guillermo;Argentine;
Arazi;Hicham;Maroc;
Woodruff;Chris;États-Unis;
Hipfl;Markus;Autriche;
Mahut;Nicolas;France;
Goldstein;Paul;États-Unis;
Sá;André;Brésil;
Philippoussis;Mark;Australie;
Sampras;Pete;États-Unis;
Kafelnikov;Ievgueni;Russie;
Chang;Michael;États-Unis;
Boutter;Julien;France;
Hrbatý;Dominik;Slovaquie;
Ilie;Andrew;Australie;
Björkman;Jonas;Suède;
Hewitt;Lleyton;Australie;
Rodríguez;Martín;Argentine;
Knippschild;Jens;Allemagne;
Roux;Lionel;France;
Krošlák;Ján;Slovaquie;
Safin;Marat;Russie;
Calatrava;Alex;Espagne;
Courier;Jim;États-Unis;
Arazi;Hicham;Maroc;
Ivanišević;Goran;Croatie;
Ríos;Marcelo;Chili;
Pretzsch;Axel;Allemagne;
Boetsch;Arnaud;France;
Sabău;Răzvan;Roumanie;
Vacek;Daniel;Tchéquie;
Calleri;Agustín;Argentine;
Gustafsson;Magnus;Suède;
Costa;Albert;Espagne;
Berasategui;Alberto;Espagne;
Black;Wayne;Zimbabwe;
Huet;Stéphane;France;
Dreekmann;Hendrik;Allemagne;
Novák;Jiří;Tchéquie;
Nestor;Daniel;Canada;
